SMILES,Hf
CC12C3C4OC1CC4N23,36.50682
CN1C2(C)C3CC2C13C,80.963155
O=C1OCC2CNC2=C1,-32.8225825
N#CC1CC2N=COC12,35.3724775
CCC1C2C3OCC1C23,7.7571025
O=CC1=NCC=CCN1,11.31014
OCC1OC11CC(O)C1,-78.912295
CC1(C)CC1CCC#C,49.5561975
OCC1OC11COC1=O,-110.604025
CC1C2NC2C2OC12C,14.1261825
CN(CC1CN1)C=O,-17.1384575
CC1(NC1CO)C#N,11.55734
O=C(C#C)C1=CNC=C1,53.306695
NC1COCOC1C#N,-39.53208
CC(C)(CO)CC(N)=O,-112.37017
N=C1NC(=O)C=CC1=O,-32.967985
N1N=CC2=C1C=CN=C2,63.87628
CC1CC2OC1(C)C2O,-64.8807025
CC1=CN(CC#C)C=C1,79.7406025
COC1CC=CC1CO,-63.64139
CC1CC2(O)CC12C,-15.512515
COC12COC1CC2=O,-58.76995
CC1CC2(C)CC2(O)C1,-37.87492
CC(C[NH3+])(C#N)C([O-])=O,-76.211965
O=C1NCC1OCC#N,-21.8162775
COC1=C(CO)OC=C1,-84.03059
O=CCOCCCC#C,-20.1579275
CC1CC2=C(N1)C=NO2,30.4532825
CC12OCC=C1CC2O,-27.1169025
CN1C(=N)COCC1=N,-10.2836575
CC#CCCC1COC1,19.2717275
CC1CCNC(C1)C#N,14.31006
CC1CCNCC(=O)O1,-84.4813375
CC1CCC=CCC1C,-10.5691925
CC1CC2C(C=O)C12,7.72466
CC1C=CCC2OC12C,-16.3338775
CC(O)C1CC(C)C1=O,-80.381835
CN=C1CCNC(=O)N1,-41.8933425
CC1=CC(=N)OC1CO,-61.2473
CC(CO)C(=O)NC=O,-130.6616375
CC1C(O)C1C#C,29.873715
OC1=CN=CC=C1F,-61.1841175
COC(=O)N1CC1(C)C,-79.5084
OC1CC1(C#N)C1CC1,31.15299
COCCCOCC#N,-55.119985
O=C1CN2CC(C2)C1=O,-14.797645
OC(CNCC#N)C=O,-35.2079775
OC12CC1C(CC2)C#C,37.5416125
OC1C2OC2C1N1CC1,12.7242825
O=C1CCN=C2OCC12,-27.041425
CC1C(O)C2C(O)CC12,-50.5410725
O=C1CC2CNC2=C1,19.806095
CC(=O)C(=O)C=O,-87.7368575
N=C1CNC(=O)N1,-33.3702625
NC(C#C)(C#N)C1CN1,132.6814325
CC1=CC(CC1)C1CC1,20.3222275
CC1(C=CC2NC12)C#C,113.4273125
N=COC12CC1OC2=N,13.9951475
CCOC1=CN=CN=C1,-9.1658125
NC1=CC(O)=NC(=N)O1,-51.41236
C1C2C1C1CC3OC1C23,40.3716375
NC(=O)C1=CNC(N)=N1,-25.60954
CC1=COC(=N)C=C1,-3.39509
OC1C(O)C1(C#C)C#C,64.91332
CCC1(O)C2C3CC1C23,23.42766
O=CC1NC(=O)NC=C1,-53.89596
OC1CC23CC(O2)C13,40.6012025
C1C2CC3OCCC3C12,-16.9588675
CC1N2CC11OC(=N)C21,125.654445
OC1C(=O)C=CC1=O,-76.9237425
CC1OCCC(O)C=C1,-68.125505
CC1C(C)C1(CO)C#C,20.9258175
O=COC1=NOC=N1,-56.293515
CC1C=CCC=CC1=O,-3.21765
CC1OC2CC12CC#C,61.59306
N=C(OC=O)C#CC#C,51.1725025
CC1=CC(C)=NC(=O)O1,-68.371085
OCC1OC(=N)C(=N)O1,-86.5563675
NC1(CCO)COC1=O,-107.20255
CC12CC1(O)CC2O,-45.485745
COCC1(N)COC1=N,-47.6534075
CCCCC(C)OCC,-87.97371
CC1(C)OC2(CC12)C#N,28.6724825
C#CCOC1CCOC1,-14.3949675
CC(O)C1CN1C,-23.1398575
O=CC1CN2C1CC2=O,-14.185205
CC1C2CCC(C#C)N12,87.8269725
O=C1OCC2OCC2O1,-131.926475
CC1OC2CC2C2OC12,-28.0606625
COC1=C(CN)N=NO1,-12.8702775
O=C(CC#N)N1CCC1,3.0629075
CC12NC1CCC21CN1,54.22408
CC12C3C4C(C)(N13)C24O,89.1735225
COC(C)C(C)(C)O,-111.638495
N=C1OCC2(CO2)C=C1,-16.37769
CC(=O)N1CC2CC12C,-8.158225
CCC1C2C(O)C2C1O,-48.2406575
N#CC1C2NC1C21CC1,133.12763
CC12C3C4C3(O)C1C24O,51.6992025
CC1(C)CC1C#CC=O,29.0465175
CC1C2C3C(O)C2(C)N13,49.1745675
CC1(CO1)C#CC1CN1,68.1648225
O=CC1=CCC2CC1O2,-23.287675
C(C1CC1)C1=NOC=N1,26.002425
COC1COC1C#N,-20.664805
N=C1NC=CCNC1=O,4.776565
CC(O)C1CC1CC=O,-65.1040925
N=C1C=NOC=C1C=O,18.33516
OCCC12CC1CC2,-8.441845
CC1CC2OC2CC1=O,-58.74102
CC1=NC(CO)=C(O)N1,-67.000265
CC12CC(=O)C(O1)C2O,-79.805005
CCC1C(C)CC1(C)O,-57.8848625
O=C1CC23CN(C2)C13,111.17637
COCC1COCOC1,-121.1533075
C1COCOC=NC1,-59.605795
O=C1NC(CO1)C1CN1,-51.9647375
CC1CC=CC1C=O,-19.8608675
CC12CC(O)C(=O)C1O2,-86.8443
O=C1COC(=O)OCO1,-187.79663
CCC1(C)NC(=O)C1C,-54.0412475
CCC(O)CN1CC1,-28.57796
C1OCC2=CN=NC=C12,33.7284275
CC(O)CNC(=O)C=O,-126.9844875
CCOC1(CC#C)CC1,25.6082225
CC1CCC2CC1O2,-29.764295
OC1C2CC(O)(C2)C1=O,-84.586555
CC1CC(O)C(=O)N1,-95.7792875
CC12CCC1OC(N)=N2,-19.42566
CC1(CCCN1)C#N,24.59811
OC12COC(C1)OC2=N,-92.72653
C#CCC12CC3C(C1)C23,127.2536925
CC1=CN2N=CNC2=N1,64.68486
C1C=C2C=CC3C1C23,119.371225
CC1CC2(O1)C1CC2C1,25.9295025
FC(F)(F)C1=NON=C1,-125.16393
CC(O)C1(O)CC1O,-108.9137325
OCCCCOC=O,-135.6063275
CC(O)CCC#CCO,-48.2770525
CC1CC(C)C1C#C,51.9164125
CC1C2CC3(O)C2CC13,9.20349
CCC(=O)CCC(C)C,-81.011375
CC1NC1C1OC1CO,-30.0112
N=C1C=COC(=O)C=N1,-6.21766
OC1C2OC1C2(O)C=O,-76.0406975
NC1=NOC=C1CC#N,41.72587
O=C1COCCC11CC1,-53.59301
CCC1C(CO)C1C=O,-63.828385
CC1=NCCC(O1)C#C,25.1484425
COC1CC2(C)NC12C,-1.7717525
CC1=CCC2OCOC12,-59.9389175
NC1=C2CC=CC2=NO1,41.88028
C1C2CC3=C(NC=C3)C12,59.59095
OC1C2CC2COC1=N,-44.853235
CC1=NOC2=C1N=CO2,11.4395625
CC(O)C1NCC1=NO,-17.0226225
CC1(CO)CCC1C=O,-65.54648
OC12CC3OC1C2O3,-61.9436575
CCC12CC1C(O)C=C2,-7.4610275
O=CC1=CN2CCC2=N1,35.05559
OC1C2C(=O)C=CC12O,-57.407425
N=C1NC(=CN=C1)C#C,108.505335
O=C1CCC=CC(=O)N1,-68.3729675
OCCCC1=NC=NN1,-15.25032
C1CC2CCOCC2=C1,-20.8430925
COCC1(C)OCC1=O,-96.27271
CC(C#N)C1C(C)N1C,43.736045
CC1OC11CCC11CO1,-13.263585
CC1CN1C1=CN=NO1,53.6305775
OC12CC1C1OC(=O)C21,-42.2125125
NC1C2CC1(NC2)C#N,76.2683325
CC1(C)CC(C#C)C1O,13.6543475
COCC(=O)OCCO,-170.9379675
CC1=NCC(O1)C(N)=O,-79.35072
CC(CNC(C)=O)C#N,-38.4081625
CCN1CC11CC(=O)C1,7.60834
CC(C)C1OC2C(O)C12,-41.8301175
CC1=CC=C(F)C(F)=N1,-82.6435275
CC1(CC#C)CN1C=O,40.71358
N=CNC1=NCCC1=O,-0.3469725
OC1(CC1)C1CCCC1,-34.610665
CC12CN1CC(=O)OC2,-52.2671475
N=COC1(CC1)C1CC1,19.037625
CCN1C=C(N=N1)C#N,75.19423
CC1=CC(=O)N2CC2C1,5.203355
O=C1NC2CC12,11.7190275
CC1C2CC(C)C12,26.83332
CC1C2CC2(O)C1CO,-44.651985
CC1=CN=NN1CC=O,17.9032375
CC1=C(O)C(O)=CN1,-55.8757125
COC1C2OC(C#N)C12,18.3349825
CC1=CN2N=CN=C2C1,59.1170975
CCC1=CNN=N1,39.3306975
CCC1C(CC)C1OC,-44.935145
CC1C2C3CC1CC23C,9.3208975
COC(=N)N1C=NN=N1,45.07829
NC1=C(CC#N)N=NO1,51.4451725
CC1N2CC1(O)C2C#C,88.96331
CN1CC(C=C1)=NO,22.0598075
CN(C=O)C(C#C)C#C,80.7859525
CC12C=CC(C1O)C2O,-26.0125025
CC12CC3C(C13)C(=O)O2,-37.5287875
CC(=O)C1C2CN=CN12,24.5823925
OC1C2CC2C11CO1,-3.5760525
COC1CCC11CN1C,3.6172175
C1CC=CC=CC=CC1,45.8522875
CC1(COCC#N)CC1,0.7416075
NCC(O)(CC#N)C#N,15.3819425
CC12OC=NC1CC2O,-47.6838875
NC1=CNC2=C1C=CC2,60.645105
O=CC#CC1(CN1)C=O,35.65295
O=CC1C2CN1CC2=O,-5.500605
CC12CCC1(O)C2CO,-49.870275
[NH3+]C1=CC(=O)O[C-]1C=O,-45.6550225
CC1CN1CC1(O)CC1,-0.32411
NC1(COC1=O)C#C,2.156965
CC(NCC=O)C(N)=O,-81.177595
CC1(CN1)C1(C)CN1,45.260835
CC12CC(CO1)C1OC21,-34.75295
C#CCC1(CCO1)C#C,97.9292975
O=C1C(OC1C#C)C#C,82.5274675
CC(CCO)(C#C)C#C,66.2647975
CCC(CC=O)C1CC1,-33.476145
OC1CNC=CC1=O,-62.140045
CC1C(O)C11CC(=O)C1,-38.8724875
CC(O)C(C#C)N1CC1,40.54456
CCC1CC1C#CCO,17.9803325
OCC(O)C12CC1OC2,-67.4052
O=COCCCC1CO1,-103.796435
CC1COCC11CN1,-11.2825825
CC1C2C3OCCC3N12,27.4605575
C1C=CCC2N=COC12,1.44212
C1C2CCOC=NC12,3.80525
CC1CC23CC(O2)C13C,67.4022325
CC1CN2C1=NCC2=O,5.0483175
C1CC11CCC2CC1C2,32.0991475
O=CC1NC1CC1CO1,-13.43431
FC(F)(F)CCC#N,-157.46128
CC(C)N=C(N)C=O,-37.65206
CC1CC1COC=O,-71.190655
CCC1CC1(O)C(N)=O,-84.6896675
CCC(COC=N)C#N,-11.1909775
C1OC11C2OC1C1NC21,48.594915
OCC#CCOCC=O,-46.41573
CC(O)CC(O)C(C)=O,-146.788565
CC1CC11CCC1(C)C,9.02073
O=C1CC23CC2(C1)OC3,-6.530915
CCC(=O)CC(C)(C)O,-117.1384975
NC(=[NH2+])C1=C([O-])C=NN1,9.589445
OCC1NC1CC1CO1,-28.57799
CCC(=NO)C(N)=O,-60.834485
NC(=O)CN1CC1C#N,17.0096775
CCC(CC=O)N1CC1,-15.7079
O=CNC1CC11CCO1,-32.4845825
O=C1CNC2=CC=NN12,18.8265125
C1OC2C3C4CCC3C124,88.9012325
CC1C=C(C)C2OCC12,-10.4629875
CC1(C)CCCN=CO1,-41.80186
CC1C(OC=O)C1C=O,-89.383165
OC12CC1C=CCC2=O,-35.89666
CC12CCCCCC1O2,-40.170315
COC1=C(NC=C1)C=O,-47.29587
COC1=C(O)N=C(O)O1,-127.5635125
CC12CN1C1COC2C1,9.85228
NCC#N,28.125815
CCN1CC1(CC)C#N,40.279775
OC1CC2(CC2)C1O,-45.184545
NC(C=O)=NCC1CN1,12.290655
CCOC1=CC=C(C)O1,-66.70776
ON=C1CC2CCC2C1,14.208385
CC1C2NC(=O)C1C2=O,-34.8694875
CCN(C)CC#N,18.6751025
NC(=O)C1(CCO1)C#C,-3.4367575
CC(=N)NC1=CC=NO1,21.37143
OC1=NC2=C(N1)C=CN2,13.205995
CCC12NC3C1OC23C,55.8800325
CCOC(C)(C)C#CC,-16.5167025
OC1CC=CC2(O)CC12,-40.627605
CC12CC1C(=N)O2,14.6511475
FC1=CC(=N)N=C(F)N1,-59.13935
OCC1=NC(=N)C=NO1,4.4232175
OC1C2CCC1C(=N)O2,-59.6139175
C#CC1CCC11COC1,58.356415
CC12CC(CO1)C21CO1,-18.1599675
OC1CC(=N)NC1=O,-70.675345
CC1C2C(C#C)C2C1=O,66.66662
COC12CC1CC2O,-36.007985
NC1=CC(N)=NO1,8.825975
CC1(C#N)C2OC(=O)C12,0.7984625
C[NH2+][C-](C=O)C(=O)C=O,-69.299445
CCCC(C[NH3+])C([O-])=O,-118.2617675
CC(C)C12OC1CC2=O,-37.0201075
CC(C)N1CC1C1CO1,3.2306775
CCC1=NOC=C1C,-8.916685
CCC(C)C1=CNC=C1,2.1435075
CC1=CCC2(CC2)OC1,-9.6692
CC1OC1(C)C1(C)CC1,-22.7590725
N#CC1C2N1CC21CN1,130.115585
O=CC1=CC=NN1,6.34197
CC1(C)C2CC1C2,42.4072425
C1CC2CC1OC=N2,-21.8846
NC1=CN(CCO)N=C1,-1.707615
CC12CC1CCCC2O,-38.8858225
CC1OC11CC2NC12,40.1895825
CC1OCC(=O)C2CC12,-57.1226975
CN1C=NC2=C1C=NN2,69.9615075
OCC1CC2(CC2)CO1,-61.75638
CCCCN1CC(=O)C1,-26.339005
O=C1C2CC1C(=O)CO2,-63.96229
N#CC1C=CC2CC1N2,89.690825
CC1=C(CC#N)NN=C1,58.23797
FC(F)(F)COCC=O,-240.429825
CCC1(CN1C=O)C=O,-46.0988225
O=C1CC23CC(O2)C3O1,-29.71836
CC1(C)COC1CC#C,20.5166875
CC1CC=CC2(C)OC12,-16.035815
CC#CC1OCC=C1C,26.1600175
COC1(C)COC1(C)C,-82.0587375
O=C1CC=C2CCCN12,-23.7099625
O=CC1(CNC1)C#N,32.5474375
CC1(CC2CCC12)C#C,87.099745
CN=C1OC=C(F)C=N1,-30.199655
CC12CC(=O)C1(C)C2O,-43.478965
CC#CC1OCCO1,-21.501845
CC1=NC2CC2CO1,-8.0061825
OC1CC2(CN2)C1=O,-16.8452125
CC(N)(C#N)C1CCC1,32.6286675
CC12NC1CC=C2C=O,15.3531675
CC1OCCN2CC12C,-19.42521
COCC1C2COC12,-23.6079575
O=CC1C2N1CC21CC1,53.75052
CC1C2(C)C3N2CC13O,31.851175
O=CC12CC3C4C1N4C23,91.83309
CC1CC(C)(O)C(C)=C1,-50.89429
CC1(C)OC1(C)C#C,19.63712
COCC(C=O)C(C)=O,-115.0952
CC12CC3(C)C(O)C1N23,19.943735
O=CC1=C(OC=N1)C#C,25.08419
O=CC1CC2(COC2)C1,-28.0016775
NC1=CC=C(N1)C1CO1,18.1982075
CN1N=NC=C(C)C1=N,69.6858125
C#CC1=NC=C(N1)C#N,117.953825
O=C1CC2(CC#C)CN12,75.0506025
CC1(O)C2(C)CC1(C)C2,-12.65695
CC1(C)C2CC1(C2)C#C,101.2806175
CC1OC23CC4C2NC134,129.68304
CC(C#N)C12CC1OC2,37.4963875
CC1OC(=O)CC1=O,-121.3904975
C#CCN=C1NC=CO1,61.49593
NC(C#N)(C#N)C#N,121.2223925
C#CCC(C#C)C#C,173.219105
COC(CC#C)C1CO1,1.6903675
CC12CC1C(=O)C2,-0.83488
CC1C=CC(C)(O)C1C,-45.79648
COCC#CCCC=O,-21.68589
CN1CC2=CCC(=O)C12,33.61028
CCC1(CC1O)C1CN1,0.95599
OC12CCC1C2(O)C#C,24.6326175
CC(O)C(O)C1OC1C,-116.0228675
CC(C)(O)COC(N)=O,-162.3575125
CC(C)CCN1CC1C,-4.29697
C1CC2(O1)C1CC2CC1,2.9240975
CNC1=NC=C(C)C=C1,13.4995525
CC1CCOCC=CC1,-32.3196625
CC1C2C3(C)CC1C23C,46.6696975
CC(C)([NH3+])C(N)C([O-])=O,-112.1775725
O=C1CC2C3CN3CC12,26.2490775
O=CC1=NOC=NC1=O,-22.186345
O=C1CC2C1N2C1CC1,50.0049725
O=CC1=C2CCN2C=C1,28.9531975
CCCC1OC2C(O)C12,-40.954755
CC1NC(=O)C2(C)NC12,-21.7442725
OC1(CC1)C1=CNC=C1,7.52385
CN1N=CN=C1N1CC1,65.22366
COC1C2COC12C#C,39.9988375
NC1=NC=COC1=O,-49.2234075
CC1C(C)C11CC(C)O1,-21.121925
CN1C2CCC2=CC1=O,4.646135
CN1C(=N)C=C(C)C1=O,-24.370765
COC(CO)C#N,-53.0909025
CC1C(O)C2C3NC3C12,38.113625
O=CN1CC2C3OC3C12,12.32165
C1C2CCCOCCC12,-22.6147475
CC1OC(=N)C2(CC2)O1,-49.32982
OC1COCOC1,-117.4193075
OCC12CC1OC1CC21,-16.8886525
CN1CC2NC2(C1)C=O,12.7970925
CC(C)(CO)C(O)C=O,-132.7708425
O=CC1CC11CC2OC12,9.5236725
CCC(C#C)N(C)C=O,0.4699
O=CC1C2CC2CC1=O,-39.08687
OC(C#N)C1(O)CC1,-28.95157
OCCC1CCCC1O,-97.6734475
N#CC#CC1=NCCN1,111.1791125
CC12C3OCC(C13)C2=O,-19.52393
CNC1=NNC=C1OC,2.684885
C1C=CCC11CC=CC1,34.796365
CC(C)C(C=O)C(N)=O,-98.79022
OC1C2C3OC=NC2C13,6.416875
CC1CC11OC(=O)C=C1,-48.34626
CN1CC1CC1CCO1,4.98956
CCC1=CCCC(=O)C1,-38.3955225
O=COC1=NCC2CC12,-35.09978
NC1=CON=C1NC=N,32.13803
O=CC1=CC2CC1C2,28.348925
C1C2C1C1OCC21,40.16346
CC(C)C(C)C1COC1,-46.8496475
CC1CC2(CC12O)C=O,-38.800325
CNC1=NC(N)=C(O)N1,-11.8587275
CC1CC2=CC3NC3C12,83.6515875
C#CC1COCC=CC1,40.061025
CC1C(CC11CO1)C#N,25.3894025
CNC1=CC(=CN1)C#N,55.074115
C1OCC1C1=CNN=C1,25.20801
CN1N=C(C)N=C1C=O,-2.0795
CC12CCN3C(C=C1)C23,59.2481125
OCC1CC2OC2C1,-59.7406625
CCCC#CC(=N)OC,8.0896325
CC1OCC(O)C(=N)O1,-114.0617525
C1C2OC3CN(C3)C12,39.9486225
N#CC12OC1CC=C2,47.0762125
CC1(C)CC2(C)CCC12,8.53128
OC12CC1C1CC2O1,-1.7776375
O=C1C2CC3CC1N2C3,9.8763475
NC12CC(OC1)C2C#N,30.2022825
CC(CO)(CO)CC#N,-71.8773725
CC1(COC(N)=N1)C=O,-64.20538
NC1=CC2=C(NN=C2)N1,74.7807075
CCCC1OCC2NC12,-19.90462
CC1C2C3C(C2=O)C13O,-2.396945
CCC12CC1CC(C)O2,-36.9468475
OCCN1CCNC1=O,-90.80721
O=C1OCCOC11CC1,-94.3673975
OCC1CCC2NC12,-15.3098775
CC1CC1(O)CNC=O,-76.67461
CNC1=CC(CC1)=NO,7.362315
OCC12CC1C(=O)C2,-32.34128
CC1C(=O)N2CC12C#C,73.7391275
O=COC1=COC(=O)O1,-166.2430375
CC1(O)C2CC11OCC21,46.559755
CC1(O)C2OC1C=C2,-9.606955
COCC1COC1C#N,-24.705465
OC1(COC1)C=O,-86.553615
NC(N)=NC1=NC=NO1,12.5857125
CN(C)C(=O)C1COC1,-65.388395
CCC(=O)CCC#CC,-13.209555
OC1C2COC2C1C#C,27.39801
COC1CC(C=C1)C#N,10.238415
CCCCOC(=O)C=O,-129.508875
CCC1(C)CC(C)O1,-56.1270475
CC1CC(CO)=CC1=O,-70.298315
CC1C2N1CCNC2=O,-14.0643
CC(C=O)(C=O)C#C,-3.27965
N=CNC(=O)C1CN1,-3.0766325
CC1C2CC1(C)C2C,30.547305
N=C1CC(=O)CO1,-57.20708
CC12CC(C1)CC2C#C,70.789765
O1C2C=CC1C=C2,43.8671875
CC1(C)C2OC11COC21,63.40813
O=C(CC#C)N1CCC1,31.2653125
OC1C2OCCC(=O)C12,-82.0244725
O=CC(=O)C1=CNC=C1,-33.3751875
CC12C3C1N1C3CC21,111.831545
CC1CCCCCOC1,-58.9139625
OC1=NNC=N1,-5.4494625
C#CC1C2CCCN12,89.6914625
OCC#CC1(CC1)C#N,66.686655
CC1OC(CO)C=C1,-68.0274275
CCCOC(C#N)C#N,20.1911475
CC1(O)COC(=O)C=C1,-108.1284725
CC(=O)CC1CN=CO1,-65.450295
N=C1CC2(COC2)CO1,-40.4136725
C1OC2CC3C=CC2C13,8.42373
CC(NC1CCC1)C#N,38.1581975
CC1CN1C1C2COC12,49.3791325
CC1(CO1)C1NCC1=O,-24.12942
OC12COC1CC21CN1,1.486385
CC12OCOC3C1CC23,-18.04639
CC1OCC2=C1C=NO2,-9.554255
CN(C(N)=O)C(=O)CN,-102.2710525
O=C1NC2C3CC12OC3,34.4479275
CCN1C=C(C)N=N1,31.741525
COCC1CCC(=O)C1,-86.059455
OC1C2(O)CC2C11CC1,-10.8408075
CC1COC11CC=CC1,-9.349175
NC1=NC(=N)C(N)=NO1,23.6121425
FC1=CNC=CC1=N,-5.394955
C1OC2C3NC3C2=C1,77.08806
CC1(CC1)N(C=O)C=O,-58.786245
CC(C)C1=NN(C)N=N1,36.878635
CC12C3CC(=O)C1CN23,24.78512
OC12CC(C1)C=C2C=O,-14.34078
CN1C2C=CC1C2CO,47.792185
CC(CC#C)OCC=O,-22.4106525
O=C1NC2C3NC=C1C23,66.6972775
C#CC1CC2CC1O2,54.3029525
[O-]C(=O)C1CC[NH2+]C1,-90.2585425
CC12COC1(CO2)C#N,-0.65254
CN1C=NC(C=O)=N1,6.3291875
O=C1C2CC(O2)C11CO1,-29.993205
CC1=CC2CC(=O)C2C1,-5.6504675
CC12OC3(C)C1CC23O,0.6687975
CC(=O)C#CC(C)(C)O,-40.273695
CC1COC2CCC12,-29.9795275
CC1COC(=N)C1C,-46.12954
CC1COC1C(C)(C)O,-85.2840875
CCC(=O)OC(C)CO,-157.09588
CC1CC2(CCC2)C1,14.674065
O=COCC1(CO1)C=O,-117.8547875
CC1C(C)C(C)(C)C1=O,-48.3322075
CC1OCC(C#C)=C1C,21.8804675
OCC12CN1C(=N)OC2,-28.71147
OC1C2C3CC1OCC23,-47.2684375
C1CC1N1C=NN=C1,68.86653
C#CC12CCC1O2,69.158575
CCC(=O)C(=N)N(C)C,-36.3721475
CCC12CC(O)(C1)C2=O,-30.4439075
COC1=C(O)NN=C1C,-43.549335
CC1CN2CC2C1C#N,59.52856
N=C1OC2C3CC2C13,40.3661325
C1OC11CC=CC2OC12,-3.1028825
ON=C1CC(O)C11CC1,1.7543275
CC1=C(NC=O)OC=N1,-53.3004625
N=C1CC2CN2C(=O)N1,4.031095
CC1(C)C(O)CC1O,-82.26186
CC#CC1C2C3CC1N23,130.4815075
CC1C(O)C11CC(=N)O1,-28.5639625
OC1CNC1CC#N,10.060125
OC(CC=O)CN1CC1,-48.41954
CC1=NOC(=O)C=C1,-24.6843475
CN1CCC(=O)C1C#N,4.356185
CC12C3N=C4OC1C4C23,122.26684
OC1C2C(O)C1C2O,-61.27873
CC(C1CO1)N1CC1C,4.099765
OC1(COC1)C1CC1,-39.4711575
CNC(=O)CC(=O)NC,-108.4732175
CNC(C#N)C1CC1,46.56061
CCC1=CC2(CO2)CC1,-11.5887225
CC(O)C12OC3C1NC23,32.191215
C1C2CCC3CC=CC123,39.9926925
O=CCC12CC(C1)C=C2,30.5362025
OC1C2CC1C(=O)CO2,-77.80077
CC(C)(O)C(O)C#N,-68.8884025
CC1(COCC#C)CN1,42.8242675
CCC1CN2N=CN=C12,65.379325
CCC1(O)C(O)C1(C)O,-111.319755
C1NC1C1=CC=CN1,58.1444825
OCC(C1CO1)N1CC1,-21.3021275
CCCC(C)C1CCC1,-23.31394
CC(O)(CC=O)C1CC1,-64.7589675
CCC(CO)C(F)(F)F,-238.35735
COC(CC=O)C=O,-100.9448875
OCC1(CO)C2COC12,-66.9678325
CC1C(=O)C2(C)NC12C,0.1392075
O=C(C#N)C1COC1,-7.3578175
CC1C2CC(C)C(O)C12,-32.303975
O=CC1N=COC1C#N,-2.5863175
CC(C)N1CC2(CO2)C1,-0.960395
OCC1C2C(CO)CN12,-22.4215875
CC1C(C)C1C1CO1,-7.15045
COCC12CC(O1)C2C,-20.2842775
CC1(C)CC2OC2C1=O,-56.1764275
CCNC(C)(C#C)C#N,82.5697325
CC12CC(C1)C1NC21,63.6129675
CCC(CC)(C#N)C#N,36.653675
CC1(C)C(=O)CCC1=O,-83.6433575
N#CCC(CC#N)C#N,86.8923525
O=C1NCC11OC2CC12,0.5340625
OC(CCC#C)C=O,-25.3440275
CC12CC3CC4C(C13)N24,80.8366225
COCC1=NC=NC=C1,-5.39391
COC1=NC=CC(=N)O1,-41.8096825
OCC1CC2CCCC12,-33.7867575
CC1CN2C(C3CN3)C12,85.4265175
CC1=CC2NC2C1(C)O,2.715095
C1C2CCCCCCC12,7.187175
[O-]C(=O)CC1CC2[NH2+]C12,11.57031
C1OCC1C1CCC=C1,-1.5499775
N=C1N2CC3C2C3C1=O,63.0000475
CC1C2CC1C(O)C2C,-28.629335
CC1CC(C)(CO)C1=O,-78.9228975
CC1C2NC2C(=O)C1C,-11.8046275
CNC1=NC(CO)=NN1,-9.0337225
CC1OC2C(OC12)C#N,1.6949375
CC1=CC2(C)OC2CC1,-19.5378925
CC1C(O)C2OC12CO,-79.1978075
CC1(C)NC(=O)C1CO,-84.0998175
OCC1(CN1)C1COC1,-27.34558
NC1(CC(C1)C#N)C#N,77.044145
CN1C=NC(C=O)C1=N,9.5060325
CC12CC1OCC(O)C2,-64.2670075
CC(=O)OC1CCC1O,-121.89228
CC1OC(C)C2CC1C2,-36.5427375
N#CC1=CCOC1,15.79091
CCOCC1=CN=NO1,-21.4883175
CCC1=CN=CC=C1F,-36.16958
CC12CC3C1CC23O,36.254575
N=C1OCC(CC#C)=C1,47.6225775
CC1NCC1(C#N)C#N,85.9188775
CCC12CC3C4C(C14)C23,92.21136
N=C1NC=NC=C1C#C,103.2839075
CC(=O)C1=NON=C1N,-6.4739475
OC1(CC=CC1)C1CC1,-8.0659375
CC1C2(CC2)CN2CC12,47.632865
COC1CC(=O)OC1=N,-106.6739725
OC(C=O)C1NC1C=O,-65.7885825
CC1[NH2+]C(C1N)C([O-])=O,-72.6291625
COC1C2CCC1C2C,-24.44391
C1CC11OC2CC12,39.2491925
OC12COC3CCC1C23,-44.5664225
OC1CC2C3CC12C=C3,86.8857025
CCC1CC(O1)=NC,-30.02036
N=C1CCC(=O)CCO1,-62.4521
CC1C(C)C1CCC#C,52.681775
CC12CC3N1CC23C#N,127.71607
CN1N=NC(C)=C1CO,-2.6545125
CC1CCC2(CO2)C1=O,-55.5363775
CCC1CC(O)C(=O)C1,-94.18056
CC1C=CCC1C1CC1,25.8128525
COC1=C(C)NC(=O)N1,-72.1922
OC12CC1C1OC1C2=O,-44.89633
OCC12C(O)C1C1CN21,26.731965
CC1C(CO)C1C#N,-2.147215
CC1(C)C2C3OC1(C)C23,23.0505325
O=CC1COC1CC#N,-16.3105475
OCCC1(O)C2COC12,-64.3059775
O=CC1CC2(CC2)C1,4.82561
OC1=NNC=C1OC=N,-16.4888475
CC1CC2=C(N1)ON=N2,8.33198
O=C(CC#N)OCC#N,-20.55478
ON=C1C(O)C2CCC12,4.09553
CC1(O)C2CN2C1(C)C,-3.944785
[O-]C(=O)C1CC2CC1[NH2+]2,-54.1534125
CC(C)N1C(C)C1C=O,-21.7212325
CCC1OC2C3CC2C13,12.773965
O=CC1(CN1)C(=O)C#N,10.9965475
CCC12CC1C1CN1C2,50.240755
O=CCOCC(=O)C#C,-32.8627625
CC1NC1C(O)CC#N,6.2836425
CCC#CC(OC)C#N,39.3864175
OC1C2OC3CC2C1O3,-81.0819675
CCC1OC1C(=O)OC,-114.1332425
CC1=C(C)CC(=O)NC1,-44.6002875
CC12CC1C1CC2(O)C1,11.2271775
CC1CCC2(CC2)C=C1,17.240575
